mgrs,Date,Incident Type,Incident Category,Target Category,target,force_type,date_time_occ,mgrs_X,mgrs_Y,City,Province
38SMB517919,26-Dec-07,Enemy Action,Indirect Fire,NULL,NULL,,12/26/2007 18:20,44.48081008,33.36524875,Al Sadr,Baghdad
38SKF9750011900,26-Dec-07,Enemy Action,Indirect Fire,OP,Host Natio,IGO,12/26/2007 18:30,42.74677887,36.23078082,Mosul,Ninewa
38SMB4660091800,26-Dec-07,Explosive Hazard,Unknown Explosion,Base/Stati,Coalition,CF,12/26/2007 18:31,44.42599698,33.36410545,Al Resafa,Baghdad
38SMB4287593450,26-Dec-07,Explosive Hazard,IED Explosion,OP,Host Natio,ISF,12/26/2007 18:33,44.38585388,33.37879576,Adhamiya,Baghdad
38SMC39316426,26-Dec-07,Enemy Action,Small Arms Fire,Other,Coalition,CF,12/26/2007 18:48,44.34268355,34.01721944,Al-Khalis,Diyala
38SNB4245508791,26-Dec-07,Enemy Action,Indirect Fire,Base/Stati,Coalition,CF,12/26/2007 19:25,45.45252044,32.61584355,Al-Suwaira,Wassit
38SLF4198514481,26-Dec-07,Enemy Action,Small Arms Fire,Other,Coalition,CF,12/26/2007 19:30,43.24100317,36.26233668,Al-Hamdaniya,Ninewa
38SLF300225,26-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/26/2007 19:30,43.10590485,36.33255632,Mosul,Ninewa
38SLD5265081050,26-Dec-07,Explosive Hazard,IED Explosion,Recovery,Coalition,CF,12/26/2007 19:32,43.38409946,35.06143664,Baiji,Salah al-Din
38SLF2840024900,26-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/26/2007 19:45,43.08755812,36.35389746,Mosul,Ninewa
38SMC4458050150,26-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CLC,12/26/2007 20:05,44.40065143,33.89026031,Balad,Salah al-Din
38SMB4927066840,26-Dec-07,Explosive Hazard,IED Hoax,NULL,NULL,CF,12/26/2007 20:15,44.4560925,33.13910549,Mahmoudiya,Baghdad
38SLC9660084130,26-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/26/2007 20:34,43.87780188,34.19304619,Al-Daur,Salah al-Din
38SMB56107670,26-Dec-07,Enemy Action,Direct Fire,Individual,Civilian,CIV,12/26/2007 20:42,44.52884301,33.22833898,Mada'in,Baghdad
38SMB375928,26-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/26/2007 21:00,44.32811609,33.37263393,Khadamiya,Baghdad
38SMD6910043400,26-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/26/2007 21:06,44.66247258,34.73222188,Tooz,Salah al-Din
38SLD8520302011,26-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/26/2007 21:23,43.75175425,34.35307442,Samarra,Salah al-Din
38SNA767968,26-Dec-07,Enemy Action,Indirect Fire,NULL,NULL,,12/26/2007 21:40,45.81652681,32.50583825,Kut,Wassit
38SLD8223015380,26-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/26/2007 21:41,43.71759563,34.47327613,Tikrit,Salah al-Din
38SMB5865676387,26-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/26/2007 21:54,44.55628881,33.22561665,Mada'in,Baghdad
38SME3200025400,26-Dec-07,Enemy Action,Direct Fire,Patrol,Host Natio,ISF,12/26/2007 22:30,44.25050625,35.46978005,Kirkuk,Tameem
38SMC2937724382,26-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/26/2007 23:00,44.23830693,33.65696342,Tarmia,Baghdad
38SMC2900516031,26-Dec-07,Explosive Hazard,IED Explosion,Convoy,Coalition,CF,12/26/2007 23:13,44.23496095,33.58162371,Tarmia,Baghdad
38SMB3449696866,26-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/26/2007 23:49,44.29552897,33.40912672,Khadamiya,Baghdad
38SMB4540293444,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/27/2007 1:20,44.41302054,33.37887309,Al Sadr,Baghdad
38SMB1998284641,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 2:32,44.14053453,33.2978869,Abu Ghraib,Baghdad
38SMB391989,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 3:00,44.3449026,33.42774298,Khadamiya,Baghdad
38SMC31604030,27-Dec-07,Enemy Action,Direct Fire,Convoy,Coalition,CF,12/27/2007 3:35,44.26105154,33.80066635,Balad,Salah al-Din
38SLC3168800419,27-Dec-07,Enemy Action,Direct Fire,Convoy,Coalition,CF,12/27/2007 5:10,43.18953634,33.42995733,Ramadi,Anbar
38SLF350229,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 6:33,43.16150253,36.3370304,Al-Hamdaniya,Ninewa
38SMB3820056000,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 6:33,44.33814345,33.04075784,Mahmoudiya,Baghdad
38SMB5177684332,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 7:05,44.48203109,33.29699237,Al Resafa,Baghdad
38SLF322226,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/27/2007 7:20,43.13038327,36.33384327,Mosul,Ninewa
38SLF290248,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 7:35,43.0942636,36.35310324,Mosul,Ninewa
38SMB4116078670,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,ISF,12/27/2007 7:40,44.36837902,33.24539681,Karkh,Baghdad
38SMB4276291748,27-Dec-07,Explosive Hazard,IED Found/Cleared,Property,Enemy,ISF,12/27/2007 8:14,44.38474716,33.36343887,Adhamiya,Baghdad
38SLF265225,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 8:15,43.0669286,36.33193207,Mosul,Ninewa
38SMB5094090150,27-Dec-07,Explosive Hazard,IED Explosion,Unit/Grou,Civilian,CF,12/27/2007 8:30,44.47273611,33.34943023,Al Sadr,Baghdad
38SMB450322,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 8:30,44.41238674,32.82644698,Al-Mahawil,Babylon
38SLF3691028350,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Host Natio,CF,12/27/2007 8:55,43.18163231,36.38646497,Al-Hamdaniya,Ninewa
38SLF3690028400,27-Dec-07,Enemy Action,Direct Fire,Security,Host Natio,ISF,12/27/2007 9:00,43.18151037,36.38691381,Al-Hamdaniya,Ninewa
38SMB470863,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 9:00,44.43061934,33.31451834,Al Resafa,Baghdad
38SMD951128,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 9:00,44.94665253,34.45672574,Kifri,Diyala
38SLF265225,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 9:15,43.0669286,36.33193207,Mosul,Ninewa
38SLF3790027200,27-Dec-07,Enemy Action,Direct Fire,Patrol,Host Natio,ISF,12/27/2007 9:20,43.19290516,36.37626997,Al-Hamdaniya,Ninewa
38SLD5550065600,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/27/2007 9:30,43.41802553,34.92258262,Baiji,Salah al-Din
38SMB5936066351,27-Dec-07,Enemy Action,Indirect Fire,Other,None Selec,CF,12/27/2007 9:30,44.56429233,33.1351201,Mahmoudiya,Baghdad
38SLF383198,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 10:00,43.19889901,36.30965625,Al-Hamdaniya,Ninewa
38SLF265225,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 10:00,43.0669286,36.33193207,Mosul,Ninewa
38SLF3290023800,27-Dec-07,Enemy Action,Direct Fire,Security,Host Natio,ISF,12/27/2007 10:00,43.13792145,36.3447778,Mosul,Ninewa
38SLF3050024300,27-Dec-07,Enemy Action,Direct Fire,Route,Host Natio,ISF,12/27/2007 10:10,43.11108123,36.3488634,Mosul,Ninewa
38SLF265220,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 10:15,43.06703993,36.32742691,Mosul,Ninewa
38SMB4716085850,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Host Natio,ISF,12/27/2007 10:20,44.43236445,33.31046744,Al Resafa,Baghdad
38SLE9047010830,27-Dec-07,Enemy Action,Indirect Fire,Other,Civilian,CLC,12/27/2007 10:25,43.79479411,35.33472388,Al-Hawiga,Tameem
38SMC470150,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 10:30,44.4289257,33.57337184,Ba'quba,Diyala
38SMC39326368,27-Dec-07,Explosive Hazard,Unexploded Ordnance,Property,Enemy,CF,12/27/2007 10:32,44.34283216,34.0119894,Balad,Salah al-Din
38SLD46626855,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 10:40,43.32030184,34.94786852,Baiji,Salah al-Din
38SME026042,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 10:55,43.92903171,35.27620863,Al-Hawiga,Tameem
38SME0250003500,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Host Natio,ISF,12/27/2007 10:55,43.92801548,35.26988808,Al-Hawiga,Tameem
38SMB8220083350,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/27/2007 10:55,44.80882846,33.28906716,Mada'in,Baghdad
38SME0260004200,27-Dec-07,Enemy Action,Indirect Fire,OP,Host Natio,ISF,12/27/2007 10:55,43.92903171,35.27620863,Al-Hawiga,Tameem
38SMA9059974953,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/27/2007 11:00,44.90013255,32.31136154,Hashimiya,Babylon
38SLC97888439,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 11:03,43.89166071,34.19551687,Al-Daur,Salah al-Din
38SLC97458345,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 11:31,43.88710592,34.1869987,Al-Daur,Salah al-Din
38SLC98178389,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 11:34,43.89486648,34.19103678,Al-Daur,Salah al-Din
38SMC470150,27-Dec-07,Enemy Action,Sniper Ops,NULL,NULL,,12/27/2007 11:35,44.4289257,33.57337184,Ba'quba,Diyala
38SLF276245,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 11:45,43.07873541,36.35015033,Mosul,Ninewa
38SMB5124089748,27-Dec-07,Explosive Hazard,Unknown Explosion,Property,Civilian,CF,12/27/2007 11:57,44.47598192,33.34581804,Al Sadr,Baghdad
38SLC9539677668,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 12:00,43.86551691,34.13465874,Balad,Salah al-Din
38SLF387288,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 12:00,43.20148752,36.39082198,Al-Hamdaniya,Ninewa
37SGV4461992074,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 12:00,41.71528254,36.04249731,Al-Ba'aj,Ninewa
38SMB525781,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 12:00,44.49013399,33.24081421,Al Resafa,Baghdad
38SLF326235,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 12:15,43.13464449,36.34202248,Mosul,Ninewa
38SMB4646669321,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 12:15,44.42588462,33.1613485,Mahmoudiya,Baghdad
38SMC36675973,27-Dec-07,Enemy Action,Indirect Fire,Base/Stati,Coalition,CF,12/27/2007 12:20,44.31442046,33.97621051,Balad,Salah al-Din
38SMB442900,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 12:35,44.40031165,33.34774865,Al Resafa,Baghdad
38SMC3670559733,27-Dec-07,Enemy Action,Indirect Fire,Base,Coalition,CF,12/27/2007 12:35,44.31479911,33.97623967,Balad,Salah al-Din
38SNC1852080850,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 12:47,45.20094345,34.16843309,Khanaqin,Diyala
38SLF265400,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 13:00,43.06301655,36.48961002,Tilkaif,Ninewa
38SLF265230,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 13:00,43.06681725,36.33643721,Mosul,Ninewa
38SME0060602781,27-Dec-07,Enemy Action,Indirect Fire,Base,Coalition,CF,12/27/2007 13:06,43.90728188,35.26321972,Al-Hawiga,Tameem
38SLD8910214608,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 13:26,43.79251039,34.46707779,Al-Daur,Salah al-Din
38SLF3090019600,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/27/2007 13:30,43.11655652,36.30658412,Mosul,Ninewa
37SGU706040,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 13:31,41.94159592,34.34201766,Ana,Anbar
38SLF2910022800,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 14:00,43.09581646,36.33510015,Mosul,Ninewa
38SLF265225,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 14:00,43.0669286,36.33193207,Mosul,Ninewa
38SMB5209093760,27-Dec-07,Enemy Action,Sniper Ops,Convoy,Coalition,CF,12/27/2007 14:05,44.48490327,33.38204242,Al Sadr,Baghdad
38SLF3790019900,27-Dec-07,Enemy Action,Direct Fire,Security,Host Natio,ISF,12/27/2007 14:10,43.19442481,36.31049015,Al-Hamdaniya,Ninewa
38SLF2860022200,27-Dec-07,Explosive Hazard,IED Explosion,Unknown,Host Natio,ISF,12/27/2007 14:30,43.0903802,36.32960502,Mosul,Ninewa
38SLF379278,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/27/2007 14:40,43.19278004,36.38167649,Al-Hamdaniya,Ninewa
38SMC7086323604,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 14:45,44.68576299,33.65189361,Al-Muqdadiya,Diyala
38SLD80801998,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 14:54,43.70138489,34.51458478,Tikrit,Salah al-Din
38SLF307247,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 15:00,43.11322195,36.35250281,Mosul,Ninewa
38SLF2820022500,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 15:06,43.08585977,36.33223686,Mosul,Ninewa
38SLF4000021700,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 15:25,43.21743629,36.32706107,Al-Hamdaniya,Ninewa
38SLF2940023300,27-Dec-07,Explosive Hazard,IED Explosion,Convoy,Coalition,CF,12/27/2007 15:54,43.09904792,36.33965858,Mosul,Ninewa
38SME352365,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 16:00,44.28488689,35.57007108,Kirkuk,Tameem
38SMB3311482750,27-Dec-07,Enemy Action,Direct Fire,Patrol,Host Natio,None Selected,12/27/2007 16:05,44.28171322,33.28172691,Karkh,Baghdad
38SMA8573280348,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/27/2007 16:09,44.84834907,32.35997998,Hashimiya,Babylon
38SMC5982032674,27-Dec-07,Enemy Action,Direct Fire,Other,Civilian,CLC,12/27/2007 16:26,44.56625811,33.73333689,Al-Muqdadiya,Diyala
38SLE878101,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 16:30,43.76552103,35.32784661,Al-Hawiga,Tameem
38SLC9612684807,27-Dec-07,Enemy Action,Indirect Fire,Other,Host Natio,ISF,12/27/2007 16:48,43.87257718,34.19910346,Al-Daur,Salah al-Din
38SME079509,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 17:00,43.98200368,35.69772471,Dibis,Tameem
38SLF2502024950,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/27/2007 17:15,43.04989707,36.35373924,Mosul,Ninewa
38SKC5675076555,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/27/2007 17:21,42.36314325,34.10154722,Haditha,Anbar
38SLD8910214604,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 17:25,43.79251091,34.46704172,Al-Daur,Salah al-Din
38SNB4144808549,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/27/2007 17:30,45.44177656,32.61369876,Al-Suwaira,Wassit
38SNC0870017900,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 17:37,45.09377266,33.60081038,Baladrooz,Diyala
38SME1280709992,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 17:40,44.0406324,35.32936914,Kirkuk,Tameem
38SMC6918038385,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CLC,12/27/2007 17:40,44.66709826,33.78515865,Al-Muqdadiya,Diyala
37SGU7436306612,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/27/2007 17:41,41.98328767,34.36455244,Ana,Anbar
38SMC7073547065,27-Dec-07,Enemy Action,Direct Fire,Base/Stati,Coalition,CF,12/27/2007 17:46,44.68360614,33.86348809,Al-Muqdadiya,Diyala
38SMC4023024770,27-Dec-07,Enemy Action,Direct Fire,Unit/Grou,Civilian,CLC,12/27/2007 17:49,44.35532707,33.66112852,Tarmia,Baghdad
38SMB4040081165,27-Dec-07,Enemy Action,Direct Fire,Patrol,Coalition,CF,12/27/2007 17:57,44.36005716,33.26785862,Karkh,Baghdad
38SME007028,27-Dec-07,Enemy Action,Indirect Fire,NULL,NULL,,12/27/2007 18:00,43.90831283,35.26340034,Al-Hawiga,Tameem
38SMC470150,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 18:00,44.4289257,33.57337184,Ba'quba,Diyala
38SMB3660088400,27-Dec-07,Enemy Action,Attack,Facility,Civilian,CF,12/27/2007 18:05,44.31875076,33.33289659,Karkh,Baghdad
38SMB3356388274,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Host Natio,ISF,12/27/2007 18:15,44.28612884,33.33157691,Karkh,Baghdad
38SMB3359183474,27-Dec-07,Enemy Action,Direct Fire,Unit/Grou,Civilian,CLC,12/27/2007 18:20,44.28678225,33.28828635,Karkh,Baghdad
38SLD5507266552,27-Dec-07,Enemy Action,Indirect Fire,Power Stat,Coalition,CF,12/27/2007 18:27,43.41317616,34.93110294,Baiji,Salah al-Din
38RQV299317,27-Dec-07,Enemy Action,Indirect Fire,NULL,NULL,,12/27/2007 18:30,47.40776182,30.99647617,Al-Midaina,Basrah
38SMC470150,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 18:35,44.4289257,33.57337184,Ba'quba,Diyala
38SQA388535,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/27/2007 18:45,47.530364,32.09257807,Amara,Missan
38SMB415724,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 19:00,44.37243243,33.1888629,Karkh,Baghdad
38SMC9430062200,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/27/2007 19:07,44.93827657,34.00038155,Khanaqin,Diyala
38SME4570017400,27-Dec-07,Explosive Hazard,IED Explosion,Property,Host Natio,ISF,12/27/2007 19:20,44.40203245,35.39849285,Kirkuk,Tameem
38SME3811019150,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 19:20,44.31832125,35.41382856,Kirkuk,Tameem
38SMB4096093530,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 19:23,44.36526171,33.37941374,Adhamiya,Baghdad
38SMC4148724817,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/27/2007 19:25,44.36888112,33.66162237,Tarmia,Baghdad
38SMD951128,27-Dec-07,Enemy Action,Indirect Fire,NULL,NULL,,12/27/2007 19:30,44.94665253,34.45672574,Kifri,Diyala
38SMB2893574845,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/27/2007 19:39,44.23745781,33.21016257,Karkh,Baghdad
38SMB3330087800,27-Dec-07,Explosive Hazard,IED Explosion,Property,Civilian,ISF,12/27/2007 20:00,44.28333807,33.32728554,Karkh,Baghdad
38SLB78169784,27-Dec-07,Enemy Action,Direct Fire,Security,Civilian,CIV,12/27/2007 20:07,43.68963054,33.41299108,Falluja,Anbar
38SMD951128,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 20:10,44.94665253,34.45672574,Kifri,Diyala
38SMC470150,27-Dec-07,Enemy Action,Indirect Fire,NULL,NULL,,12/27/2007 20:15,44.4289257,33.57337184,Ba'quba,Diyala
38SLB79849853,27-Dec-07,Enemy Action,Direct Fire,Security,Civilian,CIV,12/27/2007 20:36,43.70760246,33.41940265,Falluja,Anbar
38SLF318234,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/27/2007 20:45,43.1257559,36.34098196,Mosul,Ninewa
38SLF3180023400,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/27/2007 20:50,43.1257559,36.34098196,Mosul,Ninewa
38SME4020018300,27-Dec-07,Explosive Hazard,IED Explosion,Other,Civilian,ISF,12/27/2007 20:55,44.34140224,35.40629249,Kirkuk,Tameem
38SMB517919,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 21:30,44.48081008,33.36524875,Al Sadr,Baghdad
38SLF379278,27-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/27/2007 21:30,43.19278004,36.38167649,Al-Hamdaniya,Ninewa
38SLC9911082690,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/27/2007 21:40,43.90520621,34.18030785,Al-Daur,Salah al-Din
38SLF3680027300,27-Dec-07,Explosive Hazard,IED Explosion,Patrol,Host Natio,ISF,12/27/2007 21:45,43.18062691,36.37698495,Al-Hamdaniya,Ninewa
38SMD951128,27-Dec-07,Enemy Action,Attack,NULL,NULL,,12/27/2007 22:00,44.94665253,34.45672574,Kifri,Diyala
38RPU887252,27-Dec-07,Enemy Action,Indirect Fire,NULL,NULL,,12/27/2007 22:00,46.9571606,30.04332426,Al-Zubair,Basrah
38SMB637236,27-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/27/2007 22:00,44.61250679,32.74964928,Al-Mahawil,Babylon
38SLC9592985227,27-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/27/2007 22:05,43.87038884,34.20287088,Al-Daur,Salah al-Din
38SMB1742482200,27-Dec-07,Explosive Hazard,IED Found/Cleared,Cell/Group,Enemy,CF,12/27/2007 22:20,44.11328481,33.27567878,Abu Ghraib,Baghdad
38SMC6670051400,27-Dec-07,Enemy Action,Direct Fire,Patrol,Host Natio,ISF,12/27/2007 22:44,44.63981884,33.90246538,Al-Khalis,Diyala
38SMB1662481733,27-Dec-07,Explosive Hazard,IED Found/Cleared,Patrol,Coalition,CF,12/27/2007 22:47,44.10473817,33.2714054,Abu Ghraib,Baghdad
38SMC470150,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/27/2007 23:15,44.4289257,33.57337184,Ba'quba,Diyala
38SMC3600242712,27-Dec-07,Enemy Action,Small Arms Fire,Other,Coalition,CF,12/27/2007 23:20,44.30842969,33.82269475,Balad,Salah al-Din
38SMD951130,27-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/27/2007 23:20,44.94665139,34.45852939,Kifri,Diyala
38SMB1123183696,27-Dec-07,Explosive Hazard,IED Explosion,Convoy,Coalition,CF,12/27/2007 23:30,44.04664437,33.28867869,Abu Ghraib,Baghdad
38SMB1123183696,28-Dec-07,Enemy Action,Direct Fire,Convoy,Coalition,CF,12/28/2007 0:26,44.04664437,33.28867869,Abu Ghraib,Baghdad
38SMB3380093000,28-Dec-07,Enemy Action,Small Arms Fire,Other,Coalition,CF,12/28/2007 0:33,44.28832847,33.37421611,Khadamiya,Baghdad
38SMB553830,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/28/2007 1:05,44.5199466,33.2851302,Al Resafa,Baghdad
38SMB445951,28-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/28/2007 1:05,44.40322161,33.39376286,Adhamiya,Baghdad
38SLE2490074700,28-Dec-07,Explosive Hazard,IED Explosion,Convoy,Coalition,CF,12/28/2007 1:12,43.05974005,35.90093785,Mosul,Ninewa
38SME0559316556,28-Dec-07,Explosive Hazard,IED Suspected,Cell/Group,Enemy,CF,12/28/2007 4:40,43.96051113,35.3878905,Kirkuk,Tameem
38SLD65215486,28-Dec-07,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,12/28/2007 6:40,43.52602693,34.82710288,Tikrit,Salah al-Din
38SMB450840,28-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/28/2007 7:10,44.40927413,33.29367328,Al Resafa,Baghdad
38SMC8171148509,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/28/2007 7:10,44.80224057,33.87675909,Al-Muqdadiya,Diyala
38SLF265225,28-Dec-07,Enemy Action,Direct Fire,NULL,NULL,,12/28/2007 7:15,43.0669286,36.33193207,Mosul,Ninewa
38SMC470150,28-Dec-07,Explosive Hazard,IED Explosion,NULL,NULL,,12/28/2007 7:15,44.4289257,33.57337184,Ba'quba,Diyala
38SMB5134087730,28-Dec-07,Explosive Hazard,Unknown Explosion,Property,Civilian,CF,12/28/2007 7:17,44.47716532,33.32762119,Al Sadr,Baghdad
38SLF321229,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/28/2007 7:30,43.12920496,36.33652903,Mosul,Ninewa
38SLF2440025500,28-Dec-07,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,12/28/2007 7:41,43.04286688,36.35858187,Mosul,Ninewa
38SLF3990020000,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/28/2007 7:45,43.21667178,36.31172561,Al-Hamdaniya,Ninewa
38SLC9437981638,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/28/2007 7:59,43.85400551,34.17035339,Balad,Salah al-Din
38SMC092425,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,,12/28/2007 8:30,44.01885748,33.81881894,Balad,Salah al-Din
38SLD76742660,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,12/28/2007 8:30,43.656205,34.5737901,Tikrit,Salah al-Din
38SMB4256638737,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/28/2007 8:40,44.38597739,32.88528639,Al-Mahawil,Babylon
38SLF3720019300,28-Dec-07,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,12/28/2007 8:50,43.18675649,36.30496558,Al-Hamdaniya,Ninewa
